timestamp,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-06-14 05:00:00,2.8539645367627234e-05,7.518273729933928e-06,0.0004003960280714036,-3.5040211166081254e-06,-1,1,0
2024-06-14 06:00:00,2.8950273536078197e-05,7.580336446103412e-06,8.73241691468074e-05,-3.8474740480789374e-06,-1,1,0
2024-06-14 07:00:00,2.9350895197239096e-05,7.641121028375715e-06,0.00018190946729634838,-4.182187242753442e-06,-1,1,0
2024-06-14 08:00:00,2.9784536660526522e-05,7.702583016803158e-06,-2.1825165871236507e-05,-4.551334856816315e-06,-1,-1,1
2024-06-14 09:00:00,3.023043516281822e-05,7.759734136564196e-06,0.0004074119880976834,-4.940474633854565e-06,-1,1,0
2024-06-14 10:00:00,3.068666682099104e-05,7.821006920658132e-06,0.0005090575889579174,-5.334211640904573e-06,-1,1,0
2024-06-14 11:00:00,3.1175715090397357e-05,7.892515867746732e-06,0.00013810247203416282,-5.747058515423492e-06,-1,1,0
2024-06-14 12:00:00,3.167710913407481e-05,7.96580079565935e-06,-2.1802642480195367e-05,-6.170373685954986e-06,-1,-1,1
2024-06-14 13:00:00,3.211567090282424e-05,8.041673659331951e-06,-0.00022529888440714352,-6.522037862877855e-06,-1,-1,1
2024-06-14 14:00:00,3.253803270089121e-05,8.109026862819115e-06,0.0006687796225757214,-6.869746765456595e-06,-1,1,0
2024-06-14 15:00:00,3.301266213474743e-05,8.195750281138548e-06,0.00023246353228323358,-7.243045599106432e-06,-1,1,0
2024-06-14 16:00:00,3.346432714243788e-05,8.285632463271745e-06,-0.0009223752251465989,-7.5866597347323205e-06,-1,-1,1
