timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-08-21 12:00:00,1.3620906666666668,1.3638648333333334,1.3664493333333334,1.3684608,1.3696926999999999,1.3626205272486214,1.3625368089156438,1.3644137008940382,1.3651416529103804,1.3660408688393033,-0.00010809625668451643,-6.349459486570503e-05,3.7876537506342666e-06,-0.0006246096189883588,7.435543909863824e-05,1,-1,0
2024-08-21 13:00:00,1.361969,1.3637278333333334,1.3663265555555555,1.3683690666666666,1.36962825,1.3624371911366933,1.3623744258671022,1.3641927624001358,1.3649699406256282,1.3659059518333516,-0.00011009382596016302,-6.374833010544684e-05,3.498997554660195e-06,-7.352941176375083e-06,7.527451461118923e-05,1,-1,0
2024-08-21 14:00:00,1.3618453333333334,1.3635961666666667,1.366188777777778,1.3682772666666667,1.3695666,1.3622607250013987,1.3622278918520199,1.3639320602148188,1.3648035032453707,1.365779403193452,-0.00011158701993195076,-6.40261357469507e-05,3.213691416593589e-06,-0.00011029492863923185,7.57148507263872e-05,1,-1,0
2024-08-21 15:00:00,1.3617513333333333,1.3634735000000002,1.3660488888888889,1.3681860000000001,1.3694969500000003,1.3621289565362378,1.3620914958840795,1.3636734747300414,1.3646386171086946,1.3656307470881148,-0.0001128490867421611,-6.439916846065969e-05,2.9115825840736615e-06,-5.147664431115473e-05,7.599975956757186e-05,1,-1,0
2024-08-21 16:00:00,1.3616786666666667,1.3633623333333333,1.3658965555555556,1.3680993333333333,1.36942975,1.3620309138627167,1.361971813181653,1.3633824661212666,1.3644853270741786,1.3654892026256695,-0.00011460288908955893,-6.476533255144018e-05,2.6104800549424848e-06,0.00011031277348383384,7.613746418795484e-05,1,1,1
2024-08-21 17:00:00,1.3616206666666666,1.3632501666666668,1.3657556666666666,1.3680098666666667,1.3693695499999998,1.361964467302522,1.361864292348337,1.3631466038576132,1.3643344373171036,1.3653689273347116,-0.0001167156399750463,-6.510885629263e-05,2.306211367455838e-06,-0.0011912465439143372,7.655402756114217e-05,1,-1,0
2024-08-21 18:00:00,1.361514,1.3631135,1.3655942222222222,1.3679110666666665,1.36929415,1.3617464286081782,1.3616351477155995,1.3627614866189217,1.3641132426683211,1.3651705075301328,-0.00011932714077366186,-6.555832863935943e-05,1.9716937790059924e-06,0.0005006257822277593,7.690856872250396e-05,1,1,1
2024-08-21 19:00:00,1.3614456666666668,1.3629875,1.365435,1.3678118666666668,1.36922295,1.3616595166081438,1.3614889780432469,1.3624695814399013,1.363923855507301,1.3650095852216457,-0.0001209151677199991,-6.595999583331019e-05,1.6512636341418596e-06,0.0,7.694843888654791e-05,1,0,0
2024-08-21 20:00:00,1.3613646666666668,1.3628591666666665,1.3652747777777778,1.3677138666666666,1.36915035,1.361549152875222,1.3613460319667374,1.3621966717404954,1.3637437640573848,1.364848511670269,-0.0001221788318633526,-6.636022397294584e-05,1.3342750146910248e-06,-0.00044886606131067097,7.700478654192021e-05,1,-1,0
2024-08-21 21:00:00,1.361242,1.3627148333333332,1.3651117777777777,1.3676176,1.3690724,1.3613091582558836,1.361147147512639,1.361892278264533,1.3635516308662847,1.364660060547835,-0.00012384943398850912,-6.683919500407735e-05,1.0147299666877768e-06,0.0009496676163340823,7.734864166002953e-05,1,1,1
2024-08-21 22:00:00,1.3611263333333334,1.3625901666666667,1.3649716666666667,1.3675291333333333,1.36899835,1.3611986295275476,1.3610718389985645,1.3617537315828612,1.3634295632196503,1.3645249732634115,-0.00012472147371346754,-6.719653058022334e-05,7.077823581322852e-07,-0.00027948163511448687,7.825751309376507e-05,1,-1,0
