timestamp,X_sma_30,X_sma_60,X_kama_30,X_kama_60,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2025-02-10 09:00:00,1.4320326666666667,1.432408,1.431522993360002,1.4329558501228075,-4.46055396479438e-08,2.326889615910813e-06,-0.0007597142359295761,-1.3746164146979694e-05,-1,-1,1
2025-02-10 10:00:00,1.4321356666666667,1.4324465000000002,1.431552057352186,1.4329614672434505,-1.1391548817351781e-08,2.2776378169491694e-06,-0.0007393663769652559,-1.338704143803404e-05,-1,-1,1
2025-02-10 11:00:00,1.4321656666666667,1.432477,1.4315587176453932,1.4329589170172945,4.483702292688916e-08,2.2175086178797638e-06,0.0005654055563313332,-1.3325800516096545e-05,-1,1,0
2025-02-10 12:00:00,1.432212,1.4325141666666665,1.4315729506074575,1.4329624170629482,1.0475389471373662e-07,2.156678542972327e-06,0.0004255586329102723,-1.3186608082325065e-05,-1,1,0
2025-02-10 13:00:00,1.4322633333333334,1.4325551666666667,1.431592805193774,1.432971062250082,1.6335131187021424e-07,2.111673312112359e-06,-0.0001464414722249785,-1.300873887771471e-05,-1,-1,1
2025-02-10 14:00:00,1.4323246666666667,1.4325821666666667,1.431612946106533,1.43297666154503,1.833604683092804e-07,2.064095095333877e-06,-8.369309741185216e-05,-1.279147270747989e-05,-1,-1,1
2025-02-10 15:00:00,1.4324006666666667,1.4326201666666667,1.431635044056241,1.4329823093388923,-4.6349894674631176e-07,2.001661204311642e-06,-2.0925025633111716e-05,-1.2861969115258777e-05,-1,-1,1
2025-02-10 16:00:00,1.4324996666666665,1.4326323333333333,1.431662213386168,1.4329858775886113,-1.193156068586133e-06,1.927232209176192e-06,-0.0011369501834463946,-1.2828162635444581e-05,-1,-1,1
2025-02-10 17:00:00,1.432528,1.4326096666666668,1.4316644935151308,1.4329798828936398,-1.790690257366256e-06,1.8490567432870037e-06,-0.00014664497252159236,-1.2981615621385991e-05,-1,-1,1
2025-02-10 18:00:00,1.432508,1.432558,1.431665364755826,1.4329685654718347,-2.4786623867924648e-06,1.7828297636799845e-06,0.00011174588984652623,-1.328421542464638e-05,-1,1,0
2025-02-10 19:00:00,1.4324679999999999,1.432511,1.4316676672847428,1.4329595189224866,-3.0918255541934263e-06,1.7218630501410316e-06,-0.0004050335898546642,-1.3616443162607732e-05,-1,-1,1
2025-02-10 20:00:00,1.4323890000000001,1.4324584999999999,1.4316646562623196,1.4329442040351044,-3.7791469584428473e-06,1.6844964014211874e-06,-0.0004261562107028549,-1.412753516297769e-05,-1,-1,1
2025-02-10 21:00:00,1.4323993333333334,1.4323718333333335,1.4316603200641043,1.4329118883147731,-4.59876619418456e-06,1.6437116969576285e-06,0.00011182633370365735,-3.685146961451632e-05,-1,1,0
